time	SOL	GAS	TA	MH	BF	VL	VM	RF	GMAX	GMED
0.128	0.005347	0.007263	0.040305	0.001988	0.002707	0.001439	0.001234	0.001725	0.001486	0.001764
0.1285	0.005344	0.007284	0.040336	0.002003	0.002754	0.001451	0.001229	0.001726	0.001485	0.001763
0.129	0.00534	0.007305	0.040368	0.002019	0.002803	0.001463	0.001224	0.001726	0.001484	0.001761
0.1295	0.005336	0.007325	0.040401	0.002034	0.002852	0.001475	0.001219	0.001727	0.001484	0.001759
0.13	0.005332	0.007344	0.040434	0.002051	0.002902	0.001488	0.001214	0.001727	0.001483	0.001758
0.1305	0.005328	0.007362	0.040468	0.002067	0.002953	0.001501	0.00121	0.001728	0.001483	0.001756
0.131	0.005324	0.00738	0.040502	0.002084	0.003005	0.001515	0.001205	0.001728	0.001483	0.001754
0.1315	0.00532	0.007397	0.040537	0.002102	0.003058	0.001528	0.001201	0.001728	0.001482	0.001752
0.132	0.005315	0.007412	0.040572	0.002119	0.003111	0.001542	0.001197	0.001729	0.001482	0.001751
0.1325	0.00531	0.007427	0.040607	0.002138	0.003166	0.001556	0.001193	0.001729	0.001482	0.001749
0.133	0.005305	0.007442	0.040643	0.002157	0.003222	0.00157	0.001189	0.00173	0.001482	0.001748
0.1335	0.0053	0.007455	0.04068	0.002176	0.003278	0.001585	0.001185	0.00173	0.001482	0.001746
0.134	0.005295	0.007467	0.040717	0.002195	0.003336	0.0016	0.001182	0.001731	0.001482	0.001744
0.1345	0.00529	0.007479	0.040755	0.002215	0.003394	0.001615	0.001179	0.001731	0.001482	0.001743
0.135	0.005284	0.00749	0.040793	0.002236	0.003454	0.00163	0.001176	0.001732	0.001483	0.001741
0.1355	0.005278	0.0075	0.040831	0.002257	0.003514	0.001646	0.001173	0.001732	0.001483	0.00174
0.136	0.005273	0.007509	0.04087	0.002278	0.003575	0.001662	0.00117	0.001733	0.001483	0.001738
0.1365	0.005267	0.007517	0.040909	0.0023	0.003637	0.001678	0.001167	0.001734	0.001484	0.001737
0.137	0.00526	0.007524	0.040949	0.002322	0.0037	0.001694	0.001165	0.001734	0.001484	0.001735
0.1375	0.005254	0.007531	0.040989	0.002345	0.003763	0.001711	0.001162	0.001735	0.001485	0.001734
0.138	0.005248	0.007536	0.041029	0.002368	0.003828	0.001728	0.00116	0.001735	0.001486	0.001732
0.1385	0.005241	0.007541	0.04107	0.002392	0.003893	0.001744	0.001159	0.001736	0.001487	0.001731
0.139	0.005234	0.007545	0.041112	0.002416	0.00396	0.001762	0.001157	0.001737	0.001487	0.001729
0.1395	0.005227	0.007548	0.041153	0.00244	0.004027	0.001779	0.001156	0.001737	0.001488	0.001728
0.14	0.00522	0.00755	0.041195	0.002465	0.004095	0.001797	0.001155	0.001738	0.001489	0.001726
0.1405	0.005213	0.007551	0.041238	0.002491	0.004163	0.001814	0.001154	0.001739	0.00149	0.001725
0.141	0.005205	0.007552	0.041281	0.002517	0.004233	0.001832	0.001153	0.001739	0.001491	0.001724
0.1415	0.005198	0.007551	0.041324	0.002543	0.004303	0.001851	0.001152	0.00174	0.001493	0.001722
0.142	0.00519	0.00755	0.041368	0.00257	0.004374	0.001869	0.001152	0.001741	0.001494	0.001721
0.1425	0.005182	0.007548	0.041412	0.002597	0.004446	0.001888	0.001152	0.001741	0.001495	0.00172
0.143	0.005174	0.007544	0.041457	0.002625	0.004519	0.001906	0.001153	0.001742	0.001497	0.001718
0.1435	0.005166	0.00754	0.041502	0.002653	0.004592	0.001925	0.001153	0.001743	0.001498	0.001717
0.144	0.005157	0.007536	0.041547	0.002682	0.004666	0.001944	0.001154	0.001744	0.0015	0.001716
0.1445	0.005149	0.00753	0.041593	0.002711	0.004741	0.001963	0.001155	0.001745	0.001501	0.001715
0.145	0.00514	0.007523	0.041639	0.00274	0.004817	0.001983	0.001156	0.001745	0.001503	0.001714
0.1455	0.005131	0.007516	0.041686	0.00277	0.004893	0.002002	0.001158	0.001746	0.001504	0.001712
0.146	0.005122	0.007508	0.041733	0.002801	0.00497	0.002022	0.00116	0.001747	0.001506	0.001711
0.1465	0.005113	0.007499	0.04178	0.002831	0.005047	0.002041	0.001162	0.001748	0.001508	0.00171
0.147	0.005104	0.007489	0.041828	0.002863	0.005126	0.002061	0.001165	0.001749	0.00151	0.001709
0.1475	0.005094	0.007478	0.041876	0.002895	0.005204	0.002081	0.001168	0.00175	0.001512	0.001708
0.148	0.005084	0.007466	0.041925	0.002927	0.005284	0.002101	0.001171	0.001751	0.001514	0.001707
0.1485	0.005074	0.007454	0.041974	0.00296	0.005364	0.002121	0.001174	0.001752	0.001516	0.001706
0.149	0.005064	0.007441	0.042023	0.002993	0.005445	0.002142	0.001178	0.001753	0.001518	0.001705
0.1495	0.005054	0.007427	0.042073	0.003026	0.005526	0.002162	0.001182	0.001754	0.00152	0.001704
0.15	0.005044	0.007412	0.042124	0.003061	0.005608	0.002183	0.001186	0.001755	0.001522	0.001703
0.1505	0.005034	0.007396	0.042174	0.003095	0.00569	0.002203	0.001191	0.001756	0.001524	0.001703
0.151	0.005023	0.00738	0.042226	0.00313	0.005773	0.002224	0.001196	0.001757	0.001526	0.001702
0.1515	0.005012	0.007362	0.042277	0.003165	0.005857	0.002244	0.001202	0.001758	0.001529	0.001701
0.152	0.005001	0.007344	0.04233	0.003201	0.005941	0.002265	0.001207	0.001759	0.001531	0.0017
0.1525	0.00499	0.007326	0.042382	0.003238	0.006025	0.002286	0.001213	0.00176	0.001533	0.0017
0.153	0.004979	0.007306	0.042436	0.003275	0.00611	0.002307	0.00122	0.001762	0.001536	0.001699
0.1535	0.004968	0.007286	0.042489	0.003312	0.006196	0.002328	0.001227	0.001763	0.001538	0.001698
0.154	0.004956	0.007265	0.042544	0.003349	0.006281	0.002349	0.001234	0.001764	0.00154	0.001698
0.1545	0.004944	0.007243	0.042598	0.003388	0.006368	0.002369	0.001241	0.001765	0.001543	0.001697
0.155	0.004933	0.007221	0.042653	0.003426	0.006454	0.00239	0.001249	0.001767	0.001545	0.001696
0.1555	0.004921	0.007198	0.042709	0.003465	0.006541	0.002411	0.001258	0.001768	0.001548	0.001696
0.156	0.004908	0.007174	0.042766	0.003505	0.006629	0.002432	0.001266	0.001769	0.00155	0.001696
0.1565	0.004896	0.007149	0.042822	0.003544	0.006717	0.002453	0.001275	0.001771	0.001553	0.001695
0.157	0.004884	0.007124	0.04288	0.003585	0.006805	0.002474	0.001285	0.001772	0.001556	0.001695
0.1575	0.004871	0.007098	0.042938	0.003625	0.006893	0.002495	0.001295	0.001774	0.001558	0.001694
0.158	0.004859	0.007071	0.042996	0.003667	0.006982	0.002516	0.001305	0.001775	0.001561	0.001694
0.1585	0.004846	0.007044	0.043056	0.003708	0.007071	0.002537	0.001316	0.001777	0.001564	0.001694
0.159	0.004833	0.007016	0.043115	0.00375	0.00716	0.002558	0.001327	0.001778	0.001566	0.001694
0.1595	0.00482	0.006988	0.043176	0.003793	0.00725	0.002579	0.001338	0.00178	0.001569	0.001694
0.16	0.004806	0.006959	0.043237	0.003836	0.00734	0.002599	0.00135	0.001781	0.001572	0.001693
0.1605	0.004793	0.006929	0.043299	0.003879	0.00743	0.00262	0.001362	0.001783	0.001574	0.001693
0.161	0.00478	0.006899	0.043361	0.003923	0.00752	0.002641	0.001375	0.001785	0.001577	0.001693
0.1615	0.004766	0.006868	0.043424	0.003967	0.00761	0.002661	0.001388	0.001786	0.00158	0.001693
0.162	0.004752	0.006837	0.043488	0.004011	0.007701	0.002682	0.001402	0.001788	0.001583	0.001694
0.1625	0.004738	0.006805	0.043552	0.004056	0.007791	0.002702	0.001416	0.00179	0.001585	0.001694
0.163	0.004724	0.006772	0.043617	0.004101	0.007882	0.002723	0.001431	0.001792	0.001588	0.001694
0.1635	0.00471	0.006739	0.043683	0.004147	0.007973	0.002743	0.001445	0.001793	0.001591	0.001694
0.164	0.004696	0.006706	0.04375	0.004193	0.008064	0.002763	0.001461	0.001795	0.001594	0.001694
0.1645	0.004682	0.006672	0.043817	0.00424	0.008154	0.002783	0.001477	0.001797	0.001597	0.001695
0.165	0.004667	0.006637	0.043885	0.004287	0.008245	0.002803	0.001493	0.001799	0.001599	0.001695
0.1655	0.004653	0.006602	0.043954	0.004334	0.008336	0.002823	0.001509	0.001801	0.001602	0.001695
0.166	0.004638	0.006567	0.044024	0.004382	0.008427	0.002843	0.001527	0.001803	0.001605	0.001696
0.1665	0.004624	0.006531	0.044094	0.00443	0.008518	0.002862	0.001544	0.001805	0.001608	0.001696
0.167	0.004609	0.006495	0.044166	0.004478	0.008609	0.002882	0.001562	0.001807	0.00161	0.001697
0.1675	0.004594	0.006458	0.044238	0.004527	0.0087	0.002901	0.001581	0.001809	0.001613	0.001698
0.168	0.004579	0.006421	0.044311	0.004577	0.008791	0.00292	0.0016	0.001811	0.001616	0.001698
0.1685	0.004564	0.006383	0.044385	0.004626	0.008881	0.002939	0.001619	0.001813	0.001618	0.001699
0.169	0.004549	0.006346	0.04446	0.004676	0.008972	0.002958	0.001639	0.001815	0.001621	0.0017
0.1695	0.004533	0.006307	0.044536	0.004726	0.009062	0.002977	0.001659	0.001818	0.001624	0.001701
0.17	0.004518	0.006269	0.044612	0.004777	0.009152	0.002995	0.00168	0.00182	0.001626	0.001701
0.1705	0.004503	0.00623	0.04469	0.004828	0.009242	0.003014	0.001702	0.001822	0.001629	0.001702
0.171	0.004487	0.006191	0.044769	0.00488	0.009332	0.003032	0.001723	0.001825	0.001632	0.001703
0.1715	0.004472	0.006151	0.044849	0.004931	0.009422	0.00305	0.001746	0.001827	0.001634	0.001704
0.172	0.004456	0.006112	0.044929	0.004983	0.009511	0.003068	0.001768	0.001829	0.001637	0.001706
0.1725	0.004441	0.006072	0.045011	0.005036	0.0096	0.003086	0.001791	0.001832	0.001639	0.001707
0.173	0.004425	0.006031	0.045094	0.005089	0.009689	0.003103	0.001815	0.001834	0.001642	0.001708
0.1735	0.004409	0.005991	0.045178	0.005142	0.009778	0.003121	0.001839	0.001837	0.001644	0.001709
0.174	0.004393	0.00595	0.045263	0.005195	0.009866	0.003138	0.001864	0.001839	0.001647	0.00171
0.1745	0.004378	0.005909	0.045349	0.005249	0.009954	0.003155	0.001889	0.001842	0.001649	0.001712
0.175	0.004362	0.005868	0.045436	0.005303	0.010041	0.003172	0.001914	0.001844	0.001652	0.001713
0.1755	0.004346	0.005827	0.045525	0.005357	0.010128	0.003188	0.00194	0.001847	0.001654	0.001715
0.176	0.00433	0.005785	0.045615	0.005412	0.010215	0.003205	0.001967	0.00185	0.001656	0.001716
0.1765	0.004314	0.005744	0.045705	0.005467	0.010301	0.003221	0.001994	0.001852	0.001659	0.001718
0.177	0.004299	0.005702	0.045798	0.005522	0.010387	0.003237	0.002021	0.001855	0.001661	0.001719
0.1775	0.004283	0.00566	0.045891	0.005578	0.010473	0.003252	0.002049	0.001858	0.001663	0.001721
0.178	0.004267	0.005618	0.045986	0.005633	0.010558	0.003268	0.002077	0.001861	0.001665	0.001723
0.1785	0.004251	0.005576	0.046082	0.00569	0.010642	0.003283	0.002106	0.001864	0.001668	0.001725
0.179	0.004235	0.005534	0.046179	0.005746	0.010726	0.003298	0.002135	0.001866	0.00167	0.001726
0.1795	0.00422	0.005492	0.046277	0.005803	0.01081	0.003313	0.002165	0.001869	0.001672	0.001728
0.18	0.004204	0.00545	0.046377	0.005859	0.010893	0.003328	0.002195	0.001872	0.001674	0.00173
0.1805	0.004188	0.005408	0.046479	0.005917	0.010975	0.003342	0.002226	0.001875	0.001676	0.001732
0.181	0.004173	0.005366	0.046582	0.005974	0.011057	0.003357	0.002257	0.001878	0.001678	0.001734
0.1815	0.004157	0.005324	0.046686	0.006032	0.011138	0.003371	0.002289	0.001881	0.001679	0.001736
0.182	0.004141	0.005281	0.046792	0.00609	0.011219	0.003385	0.002321	0.001884	0.001681	0.001738
0.1825	0.004126	0.005239	0.046899	0.006148	0.011299	0.003398	0.002353	0.001888	0.001683	0.001741
0.183	0.00411	0.005197	0.047008	0.006206	0.011378	0.003412	0.002386	0.001891	0.001685	0.001743
0.1835	0.004095	0.005155	0.047118	0.006265	0.011457	0.003425	0.002419	0.001894	0.001686	0.001745
0.184	0.00408	0.005113	0.04723	0.006323	0.011535	0.003438	0.002453	0.001897	0.001688	0.001747
0.1845	0.004065	0.005072	0.047343	0.006382	0.011612	0.00345	0.002487	0.0019	0.00169	0.00175
0.185	0.00405	0.00503	0.047458	0.006442	0.011689	0.003463	0.002522	0.001904	0.001691	0.001752
0.1855	0.004035	0.004988	0.047575	0.006501	0.011765	0.003475	0.002557	0.001907	0.001693	0.001755
0.186	0.00402	0.004947	0.047694	0.006561	0.01184	0.003487	0.002592	0.00191	0.001694	0.001757
0.1865	0.004005	0.004905	0.047814	0.00662	0.011915	0.003499	0.002628	0.001914	0.001695	0.00176
0.187	0.003991	0.004864	0.047936	0.00668	0.011988	0.003511	0.002665	0.001917	0.001697	0.001762
0.1875	0.003976	0.004823	0.048059	0.00674	0.012061	0.003522	0.002701	0.001921	0.001698	0.001765
0.188	0.003962	0.004782	0.048185	0.006801	0.012134	0.003534	0.002738	0.001924	0.001699	0.001767
0.1885	0.003948	0.004742	0.048312	0.006861	0.012205	0.003545	0.002776	0.001928	0.0017	0.00177
0.189	0.003934	0.004701	0.048441	0.006922	0.012276	0.003556	0.002814	0.001931	0.001701	0.001773
0.1895	0.00392	0.004661	0.048572	0.006982	0.012346	0.003566	0.002852	0.001935	0.001702	0.001776
0.19	0.003907	0.004621	0.048704	0.007043	0.012415	0.003577	0.002891	0.001938	0.001703	0.001778
0.1905	0.003893	0.004582	0.048839	0.007104	0.012483	0.003587	0.00293	0.001942	0.001704	0.001781
0.191	0.00388	0.004542	0.048976	0.007165	0.01255	0.003597	0.002969	0.001946	0.001705	0.001784
0.1915	0.003867	0.004503	0.049114	0.007226	0.012617	0.003607	0.003009	0.001949	0.001705	0.001787
0.192	0.003854	0.004464	0.049255	0.007287	0.012682	0.003617	0.003049	0.001953	0.001706	0.00179
0.1925	0.003841	0.004426	0.049398	0.007349	0.012747	0.003627	0.003089	0.001957	0.001707	0.001793
0.193	0.003829	0.004387	0.049542	0.00741	0.012811	0.003636	0.00313	0.001961	0.001707	0.001796
0.1935	0.003817	0.004349	0.049689	0.007472	0.012874	0.003646	0.003171	0.001964	0.001708	0.001799
0.194	0.003805	0.004312	0.049838	0.007533	0.012936	0.003655	0.003213	0.001968	0.001708	0.001802
0.1945	0.003793	0.004274	0.049989	0.007595	0.012997	0.003664	0.003254	0.001972	0.001708	0.001805
0.195	0.003782	0.004238	0.050142	0.007657	0.013058	0.003673	0.003297	0.001976	0.001709	0.001808
0.1955	0.003771	0.004201	0.050297	0.007719	0.013117	0.003682	0.003339	0.00198	0.001709	0.001811
0.196	0.00376	0.004165	0.050454	0.00778	0.013176	0.00369	0.003382	0.001984	0.001709	0.001814
0.1965	0.00375	0.004129	0.050614	0.007842	0.013233	0.003699	0.003425	0.001988	0.001709	0.001817
0.197	0.003739	0.004094	0.050776	0.007904	0.01329	0.003707	0.003468	0.001992	0.001709	0.00182
0.1975	0.003729	0.004059	0.05094	0.007966	0.013345	0.003716	0.003511	0.001996	0.001709	0.001823
0.198	0.00372	0.004024	0.051107	0.008028	0.0134	0.003724	0.003555	0.002	0.001709	0.001827
0.1985	0.003711	0.00399	0.051275	0.00809	0.013454	0.003732	0.003599	0.002004	0.001709	0.00183
0.199	0.003702	0.003956	0.051447	0.008152	0.013507	0.00374	0.003643	0.002008	0.001708	0.001833
0.1995	0.003693	0.003923	0.05162	0.008214	0.013559	0.003748	0.003688	0.002012	0.001708	0.001836
0.2	0.003685	0.00389	0.051796	0.008275	0.01361	0.003756	0.003733	0.002016	0.001708	0.001839
0.2005	0.003677	0.003857	0.051974	0.008337	0.01366	0.003764	0.003778	0.002021	0.001707	0.001843
0.201	0.003669	0.003825	0.052155	0.008399	0.013709	0.003772	0.003823	0.002025	0.001707	0.001846
0.2015	0.003662	0.003794	0.052338	0.008461	0.013757	0.00378	0.003868	0.002029	0.001706	0.001849
0.202	0.003655	0.003763	0.052524	0.008522	0.013804	0.003788	0.003914	0.002033	0.001705	0.001852
0.2025	0.003649	0.003732	0.052712	0.008584	0.01385	0.003796	0.003959	0.002038	0.001704	0.001856
0.203	0.003643	0.003702	0.052903	0.008646	0.013896	0.003804	0.004005	0.002042	0.001704	0.001859
0.2035	0.003637	0.003673	0.053096	0.008707	0.01394	0.003812	0.004051	0.002046	0.001703	0.001862
0.204	0.003632	0.003644	0.053292	0.008768	0.013983	0.00382	0.004098	0.00205	0.001702	0.001865
0.2045	0.003627	0.003615	0.053491	0.00883	0.014026	0.003828	0.004144	0.002055	0.001701	0.001869
0.205	0.003623	0.003587	0.053691	0.008891	0.014067	0.003836	0.00419	0.002059	0.0017	0.001872
0.2055	0.003619	0.003559	0.053895	0.008952	0.014108	0.003844	0.004237	0.002063	0.001699	0.001875
0.206	0.003616	0.003532	0.054101	0.009013	0.014148	0.003852	0.004284	0.002068	0.001697	0.001878
0.2065	0.003613	0.003506	0.05431	0.009074	0.014186	0.00386	0.00433	0.002072	0.001696	0.001882
0.207	0.00361	0.00348	0.054522	0.009134	0.014224	0.003868	0.004377	0.002077	0.001695	0.001885
0.2075	0.003608	0.003454	0.054736	0.009195	0.014261	0.003877	0.004424	0.002081	0.001694	0.001888
0.208	0.003607	0.00343	0.054953	0.009255	0.014297	0.003885	0.004471	0.002086	0.001692	0.001891
0.2085	0.003605	0.003405	0.055172	0.009315	0.014332	0.003894	0.004518	0.00209	0.001691	0.001894
0.209	0.003605	0.003381	0.055395	0.009375	0.014367	0.003903	0.004565	0.002094	0.001689	0.001898
0.2095	0.003605	0.003358	0.055619	0.009435	0.0144	0.003912	0.004613	0.002099	0.001687	0.001901
0.21	0.003605	0.003335	0.055847	0.009495	0.014433	0.003921	0.00466	0.002103	0.001686	0.001904
0.2105	0.003606	0.003313	0.056078	0.009554	0.014464	0.00393	0.004707	0.002108	0.001684	0.001907
0.211	0.003608	0.003292	0.056311	0.009613	0.014495	0.00394	0.004754	0.002112	0.001682	0.00191
0.2115	0.00361	0.003271	0.056547	0.009672	0.014526	0.00395	0.004801	0.002117	0.00168	0.001913
0.212	0.003612	0.00325	0.056786	0.009731	0.014555	0.00396	0.004848	0.002122	0.001678	0.001916
0.2125	0.003616	0.00323	0.057027	0.00979	0.014583	0.00397	0.004895	0.002126	0.001677	0.001919
0.213	0.003619	0.003211	0.057271	0.009848	0.014611	0.003981	0.004942	0.002131	0.001675	0.001922
0.2135	0.003624	0.003192	0.057518	0.009906	0.014638	0.003991	0.004989	0.002135	0.001673	0.001925
0.214	0.003628	0.003174	0.057768	0.009964	0.014664	0.004003	0.005036	0.00214	0.00167	0.001928
0.2145	0.003634	0.003156	0.058021	0.010022	0.01469	0.004014	0.005083	0.002144	0.001668	0.001931
0.215	0.00364	0.003139	0.058276	0.010079	0.014715	0.004026	0.00513	0.002149	0.001666	0.001934
0.2155	0.003647	0.003123	0.058534	0.010136	0.014739	0.004038	0.005176	0.002154	0.001664	0.001937
0.216	0.003654	0.003107	0.058795	0.010193	0.014762	0.00405	0.005223	0.002158	0.001662	0.00194
0.2165	0.003662	0.003091	0.059059	0.010249	0.014785	0.004063	0.005269	0.002163	0.001659	0.001942
0.217	0.00367	0.003077	0.059325	0.010305	0.014807	0.004076	0.005315	0.002167	0.001657	0.001945
0.2175	0.003679	0.003062	0.059594	0.010361	0.014828	0.00409	0.005361	0.002172	0.001655	0.001948
0.218	0.003689	0.003049	0.059866	0.010416	0.014849	0.004104	0.005407	0.002177	0.001652	0.001951
0.2185	0.003699	0.003036	0.060141	0.010472	0.014869	0.004118	0.005453	0.002181	0.00165	0.001953
0.219	0.00371	0.003023	0.060418	0.010526	0.014889	0.004133	0.005499	0.002186	0.001647	0.001956
0.2195	0.003722	0.003011	0.060699	0.010581	0.014908	0.004149	0.005544	0.00219	0.001645	0.001959
0.22	0.003734	0.003	0.060982	0.010635	0.014927	0.004165	0.005589	0.002195	0.001642	0.001961
0.2205	0.003747	0.002989	0.061267	0.010689	0.014945	0.004181	0.005634	0.0022	0.00164	0.001964
0.221	0.00376	0.002978	0.061555	0.010742	0.014963	0.004198	0.005679	0.002204	0.001637	0.001966
0.2215	0.003775	0.002969	0.061846	0.010795	0.01498	0.004215	0.005723	0.002209	0.001635	0.001969
0.222	0.00379	0.00296	0.06214	0.010848	0.014997	0.004233	0.005767	0.002214	0.001632	0.001971
0.2225	0.003805	0.002951	0.062436	0.0109	0.015013	0.004252	0.005811	0.002218	0.001629	0.001974
0.223	0.003821	0.002943	0.062735	0.010952	0.015029	0.004271	0.005855	0.002223	0.001627	0.001976
0.2235	0.003838	0.002935	0.063037	0.011004	0.015044	0.004291	0.005898	0.002227	0.001624	0.001978
0.224	0.003856	0.002928	0.063341	0.011055	0.01506	0.004311	0.005941	0.002232	0.001621	0.001981
0.2245	0.003874	0.002922	0.063648	0.011105	0.015075	0.004332	0.005984	0.002237	0.001619	0.001983
0.225	0.003893	0.002916	0.063957	0.011156	0.015089	0.004354	0.006026	0.002241	0.001616	0.001985
0.2255	0.003913	0.00291	0.064269	0.011206	0.015104	0.004376	0.006068	0.002246	0.001613	0.001987
0.226	0.003934	0.002905	0.064583	0.011255	0.015118	0.004399	0.00611	0.00225	0.00161	0.00199
0.2265	0.003955	0.002901	0.064899	0.011304	0.015132	0.004423	0.006151	0.002255	0.001608	0.001992
0.227	0.003977	0.002897	0.065219	0.011352	0.015146	0.004447	0.006192	0.002259	0.001605	0.001994
0.2275	0.003999	0.002893	0.06554	0.0114	0.015159	0.004472	0.006233	0.002264	0.001602	0.001996
0.228	0.004022	0.002891	0.065864	0.011448	0.015173	0.004498	0.006273	0.002269	0.0016	0.001998
0.2285	0.004046	0.002888	0.06619	0.011495	0.015186	0.004525	0.006313	0.002273	0.001597	0.002
0.229	0.004071	0.002886	0.066519	0.011542	0.015199	0.004552	0.006352	0.002278	0.001594	0.002002
0.2295	0.004097	0.002885	0.066849	0.011588	0.015212	0.00458	0.006391	0.002282	0.001591	0.002004
0.23	0.004123	0.002884	0.067182	0.011634	0.015226	0.00461	0.00643	0.002287	0.001589	0.002006
0.2305	0.00415	0.002883	0.067517	0.011679	0.015239	0.00464	0.006468	0.002291	0.001586	0.002008
0.231	0.004177	0.002883	0.067855	0.011724	0.015252	0.00467	0.006505	0.002296	0.001584	0.00201
0.2315	0.004206	0.002884	0.068194	0.011768	0.015265	0.004702	0.006543	0.0023	0.001581	0.002012
0.232	0.004235	0.002885	0.068536	0.011811	0.015279	0.004734	0.006579	0.002305	0.001578	0.002014
0.2325	0.004265	0.002886	0.068879	0.011855	0.015292	0.004768	0.006616	0.002309	0.001576	0.002016
0.233	0.004295	0.002888	0.069225	0.011897	0.015306	0.004802	0.006652	0.002314	0.001573	0.002017
0.2335	0.004327	0.00289	0.069572	0.011939	0.015319	0.004838	0.006687	0.002318	0.001571	0.002019
0.234	0.004359	0.002893	0.069921	0.011981	0.015333	0.004874	0.006722	0.002323	0.001568	0.002021
0.2345	0.004391	0.002896	0.070272	0.012022	0.015347	0.004911	0.006756	0.002327	0.001566	0.002023
0.235	0.004425	0.0029	0.070625	0.012063	0.015362	0.004949	0.00679	0.002331	0.001563	0.002025
0.2355	0.004459	0.002904	0.07098	0.012103	0.015376	0.004988	0.006823	0.002336	0.001561	0.002026
